"temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
798.47,1,0.7832,4.7957e-17,-0.5,0.7832
798.57,1,0.784,4.8006e-17,-0.5,0.784
798.66,1,0.7848,4.8055e-17,-0.5,0.7848
798.75,1,0.7856,4.8104e-17,-0.5,0.7856
798.84,1,0.7864,4.8153e-17,-0.5,0.7864
798.94,1,0.7872,4.8202e-17,-0.5,0.7872
799.03,1,0.788,4.8251e-17,-0.5,0.788
799.12,1,0.7888,4.83e-17,-0.5,0.7888
799.21,1,0.7896,4.8349e-17,-0.5,0.7896
799.31,1,0.7904,4.8398e-17,-0.5,0.7904
799.4,1,0.7912,4.8447e-17,-0.5,0.7912
799.49,1,0.792,4.8496e-17,-0.5,0.792
799.58,1,0.7928,4.8545e-17,-0.5,0.7928
799.68,1,0.7936,4.8594e-17,-0.5,0.7936
799.77,1,0.7944,4.8643e-17,-0.5,0.7944
799.86,1,0.7952,4.8692e-17,-0.5,0.7952
799.95,1,0.796,4.8741e-17,-0.5,0.796
800.05,1,0.7968,4.879e-17,-0.5,0.7968
800.14,1,0.7976,4.8839e-17,-0.5,0.7976
800.23,1,0.7984,4.8888e-17,-0.5,0.7984
800.32,1,0.7992,4.8937e-17,-0.5,0.7992
800.42,1,0.8,4.8986e-17,-0.5,0.8
